"days","Joe Biden","Donald Trump","Barack Obama","George W. Bush","Bill Clinton","George H.W. Bush","Ronald Reagan","Jimmy Carter","Gerald Ford","Richard Nixon","Lyndon B. Johnson","John F. Kennedy","Dwight D. Eisenhower","Harry S. Truman"
300,-9.46686009866821,-17.3502694675401,10.6706284933197,76.6136568321765,2.37142807410321,51.1033441506186,15.1629917192269,23.5805471258202,10.1824139819212,34.7395567689961,59.2282086732242,65.1587707095275,35.7292320353423,40.9470346375644
301,-9.56840026150155,-17.2667528305528,10.4950825595229,76.687167863241,2.449271259558,51.5333219402415,14.7965186920879,23.7396930968309,11.9549219123646,35.8928772977942,59.2282086732394,65.3357619125629,35.4182770308703,41.039176698433
302,-9.63894343431605,-17.1946074338361,10.2997241098515,76.7573673732771,2.54036962231952,51.9012153572252,14.4557296867539,23.8988932143273,13.485806413306,37.0702813393377,59.2282086732957,65.566761254963,35.1560349352874,41.133001712716
303,-9.68058210358524,-17.1352259052655,10.0887239802293,76.8238854590121,2.64526546259928,52.2042759422546,14.1499745315087,24.0564947110786,14.7729800937599,38.2582762563832,59.2282086734186,65.8562869833933,34.9362498926534,41.2284673993389
304,-9.69540875578262,-17.090000872716,9.86625300658032,76.8863522171737,2.76438958850054,52.4466322021503,13.8886030546363,24.2113352955184,15.8331056396904,39.442781478117,59.2282086736336,66.194992523476,34.7526660470281,41.3255414423674
305,-9.68551587738173,-17.0603249640629,9.63648202482825,76.9443977444891,2.89817280812669,52.6341318852663,13.6809650844207,24.3622526760803,16.6828457370616,40.6095694503328,59.2282086739532,66.5700650955723,34.5990275424711,41.4241940171517
306,-9.65299595485614,-17.0475908071816,9.40358187089692,76.9976521376858,3.04704592958099,52.772622739957,13.5364104491457,24.508084561198,17.3388630718376,41.7444126188245,59.2282086743383,66.9686919200434,34.4690785230423,41.5243952990426
307,-9.59994147467933,-17.0531910299473,9.17172338071023,77.0457454934913,3.21143976096678,52.8679525145765,13.4609322766203,24.647668659305,17.8178203299828,42.8330834293857,59.2282086747372,67.3780602172505,34.3565631328014,41.6261154633905
308,-9.52844492332485,-17.0781082650723,8.94507739019193,77.088307908633,3.39178511038738,52.9259689574789,13.447096892753,24.7798426788351,18.1378124029188,43.8613543278105,59.2282086750694,67.7853572075548,34.2552255158082,41.7293246855459
309,-9.44059878726622,-17.1216851646178,8.72699802008554,77.1249694798384,3.5885127859461,52.9525198170186,13.4841139229769,24.9034443282217,18.3226630038986,44.8149977598924,59.2282086751405,68.1777701113174,34.1588098161224,41.8339931408593
310,-9.33849658005979,-17.1828543854821,8.51757253041273,77.1553603038349,3.80205359574629,52.9534528415497,13.5611929927256,25.0173113158986,18.3976280516326,45.6797861714254,59.2282086747279,68.5440833472647,34.062939353392,41.9400910046812
311,-9.22423592359323,-17.2605485845634,8.31607146601498,77.1786734703177,4.03344967586043,52.9346157794263,13.6675437274323,25.1210528866208,18.3879634648316,46.4414920082033,59.2282086736088,68.8794701275835,33.9707541496175,42.043794003803
312,-9.09991546683704,-17.35370041876,8.12176537173367,77.1923540408536,4.28618847423811,52.9018563790028,13.7923757525305,25.2173644304292,18.3189251622059,47.0858877160198,59.2282086714681,69.1807008628255,33.8872734023876,42.1261000707789
313,-8.96763385876167,-17.4612425449701,7.93392479241015,77.193410069977,4.56436876679811,52.860019797388,13.9248986934534,25.3097128736861,18.2157690624661,47.6021017658204,59.2282086676212,69.4445459635427,33.817516309291,42.1642126896041
314,-8.82948974833761,-17.5821076200919,7.75182027288582,77.1788496122224,4.8720893294592,52.8099408267101,14.0543221756345,25.4015651427539,18.1037510843229,47.9926867291576,59.2282086612909,69.6677758402868,33.7665020679163,42.1353353442737
315,-8.68758178453537,-17.7152283010239,7.57472235800211,77.1456807221243,5.21344893814013,52.7514516678517,14.169855824507,25.4963881639949,18.0038155849886,48.2635512027355,59.2282086517003,69.8471609036097,33.7392498758525,42.0166715187828
316,-8.54400861632539,-17.859537244664,7.40190159260034,77.0909114542172,5.59254636875973,52.6843845216958,14.2607092655044,25.5976488637715,17.9196606756831,48.4206037832583,59.2282086392379,69.9794715640632,33.740778930688,41.7854246971265
317,-8.40086889267819,-18.0139671079108,7.23262852152193,77.0115498630356,6.01348039723673,52.6085715891251,14.3176907614327,25.7088141684459,17.8506729061282,48.4697530674302,59.2282086289545,70.062407826341,33.7761084300116,41.4187983632999
318,-8.26026126256423,-18.1771684764254,7.06617368960831,76.904604003114,6.48034979948996,52.5238450710224,14.3380031245886,25.8333510043804,17.7962388260458,48.4169076519552,59.2282086270666,70.0973880717035,33.8502575714121,40.8939960012982
319,-8.12391941439309,-18.3466636509213,6.90232100735371,76.7670819289869,6.99725335143815,52.4300371682706,14.3204478046417,25.9747262979376,17.7557449851577,48.2679761335375,59.2282086393971,70.0867602755533,33.9676805959995,40.1882210951165
320,-7.99211719433067,-18.519692860875,6.74290784786405,76.5970151418246,7.56828982900012,52.3269800817525,14.2638262512612,26.1364069754796,17.7285779331855,48.0288671088813,59.2282086701952,70.0328724132923,34.1305719189702,39.2856547328887
321,-7.86476348798193,-18.6934963357631,6.59028494989811,76.3965289293412,8.19464905043642,52.2145060123509,14.1669399141168,26.3206549226021,17.7139531294869,47.7054891746906,59.2282087233168,69.9380724603231,34.3405609990416,38.1983884193044
322,-7.74176718095188,-18.8653143050619,6.44680305221471,76.1687720258866,8.86588500337491,52.0927499551276,14.0285902428779,26.5249118618339,17.7104016719625,47.3042332683528,59.2282088026177,69.8047083920479,34.5992772949314,36.9454912631919
323,-7.62303715884545,-19.032386998248,6.31481289357261,75.9168931658106,9.56864271778517,51.9630580818611,13.8475786872139,26.7454144749374,17.7162835681487,46.8334196899868,59.2282089135553,69.6351281838691,34.9083502653573,35.5460323733794
324,-7.50848230726766,-19.1919546447979,6.19666521273063,75.6440410834633,10.2895672236369,51.827079358509,13.6227066967942,26.9783994436746,17.7299588255816,46.3018510803947,59.2282090679936,69.4327368278484,35.2694093690369,34.0190808586956
325,-7.39801151182347,-19.3412574741881,6.09471074844755,75.3533645131945,11.0153035508996,51.6864627510285,13.3527757212884,27.2201034498077,17.7497874517979,45.7183300803786,59.2282092793984,69.205167382686,35.6840840646877,32.3837058279686
326,-7.29153365811786,-19.4775357158951,6.01130023948217,75.048012189354,11.732496729543,51.5428572253774,13.0382892206479,27.466763175099,17.7741294543336,45.0916593307406,59.2282095612354,68.9611099237413,36.1540038110275,30.6589763900268
327,-7.18895763175582,-19.5983630417431,5.94878442459329,74.7311328462919,12.4277917895367,51.397911747513,12.6865586959528,27.7146153013105,17.8014209368493,44.4306414722828,59.2282098626904,68.7092545263741,36.6807980667738,28.8639616536985
328,-7.09019231834231,-19.7026468929472,5.90906955650907,74.405875218358,13.0878337608503,51.2532752833929,12.3065976585654,27.9598965102046,17.8304023875005,43.7440791458072,59.2282098758297,68.458291265944,37.2660962906443,27.0177307278122
329,-6.99536305373556,-19.7896281530704,5.89228394383517,74.0753880399023,13.6992676734535,51.1105967989745,11.9074196198476,28.1988434835433,17.8598903905673,43.0407749921159,59.2282092284398,68.2169102178105,37.9086220798497,25.1409443198873
330,-6.9054609748067,-19.8585477056755,5.89811140914669,73.7427186461726,14.2511337436533,50.9715252602154,11.4980380911616,28.4281311857269,17.8887015303292,42.329531652011,59.2282076508205,67.9938014573332,38.5954755855722,23.2606295322083
331,-6.82169366868013,-19.9086464343254,5.92623577501865,73.4105087760087,14.7420529331061,50.837709633073,11.0874665838696,28.6461877117082,17.9156523910661,41.6191517662946,59.2282052833258,67.7960075410937,39.3108510974875,21.4054050657504
332,-6.74526872248028,-19.939165222583,5.97634086402612,73.0812987691486,15.173041389806,50.7115147954732,10.6847186093337,28.8518794390776,17.9395595570576,40.9183739349241,59.2282023688232,67.6239809505616,40.0389429052708,19.6038896214895
333,-6.67739372333148,-19.9493449540111,6.04811049874414,72.7576289653302,15.5451152617467,50.5981692732151,10.298807678916,29.0440727454261,17.9592396125837,40.2356805944781,59.2281991501801,67.4765266484286,40.7639452985977,17.8847019004008
334,-6.61927625835816,-19.9384265121727,6.1412285017478,72.4420397042912,15.8592906969223,50.5036175040663,9.93874730397874,29.2216340083441,17.9739696760675,39.5794901406907,59.2281958627389,67.3524495973862,41.4700525671436,16.2764606034598
335,-6.5721239146847,-19.9056507806306,6.25537869561212,72.1370713257696,16.1165838433266,50.4338039257941,9.61355099588398,29.3834296054226,17.9848690025064,38.9582209692957,59.2281927117414,67.2505547601261,42.1414590005839,14.8077844316422
336,-6.53714427943549,-19.8502586429476,6.39024490291219,71.8452641695032,16.3180108489536,50.3946729761661,9.33023709042461,29.528325914252,17.9935173810412,38.3802914760273,59.2281898949047,67.1696470993399,42.7623588885939,13.5072920859233
337,-6.51554493973491,-19.7714895353605,6.54551094622303,71.5691585752298,16.4645878617971,50.3921690929498,9.08784322111638,29.6551893124232,18.0014946008129,37.8541200566194,59.2281876099455,67.1085315777192,43.3169465208493,12.4036022672788
338,-6.50846727858355,-19.6685771048004,6.71976582646452,71.3112948826874,16.5573310298511,50.4322367139127,8.88341184590582,29.7628861775269,18.0103804509623,37.3881251068059,59.2281886414872,67.0657201786613,43.7934394298662,11.5170535749252
339,-6.51678786248647,-19.5407535508724,6.90721925793572,71.0735129790221,16.5972565011094,50.5208202768221,8.71398542273943,29.8502828871537,18.0217547206302,36.9907250223209,59.2282061217791,67.038552968386,44.1961481195245,10.8348642010437
340,-6.54131705382497,-19.3872510731815,7.10098613328056,70.8548509410136,16.5866438276563,50.6638642194458,8.57660640956369,29.9166309439412,18.0369866469829,36.6703381988983,59.2282557699773,67.0240770338189,44.5334063365448,10.3359722360568
341,-6.58286521498034,-19.2073018713328,7.29418134514283,70.65364639285,16.5328261779367,50.8669205547227,8.46831726432512,29.9627223507147,18.0566032592883,36.4326918803523,59.2283459977106,67.0193394618857,44.8135478276478,9.99931577038677
342,-6.64224270833384,-19.0001381449312,7.47991978616647,70.4682369587191,16.4444001244859,51.1339715962787,8.38616044497021,29.9897342353462,18.0809210348394,36.2727487028181,59.2284559864999,67.0213873395118,45.0449063395542,9.80383289445601
343,-6.72025989626673,-18.7649920935818,7.65131634899538,70.2969602628091,16.329962239839,51.4686072329112,8.32717840944546,29.9988437257078,18.1102564509296,36.1827801505107,59.2285576103389,67.0272677536228,45.2358156189846,9.72846169868691
344,-6.81772714116034,-18.5010959168896,7.80148592627336,70.1381539293079,16.1981090965313,51.8744173534178,8.28841361569737,29.9912279496717,18.144925984852,36.1550577076456,59.2286227432217,67.0340277911443,45.3946094126597,9.75214027350181
345,-6.9354548053959,-18.2076818144596,7.92354341064436,69.9901555824036,16.0574372670981,52.3549918465959,8.26711135565218,29.9680640351099,18.1852461138998,36.1818528584379,59.2286238336191,67.0393597721755,45.5296214673002,9.85380670932308
346,-7.07425325135468,-17.8853554532595,8.01060369475222,69.8513028462842,15.9165433240745,52.9139206012429,8.26132825715482,29.9305291098945,18.2302362191777,36.2554370871029,59.2285356279106,67.0435369495106,45.6491855296268,10.0123990965731
347,-7.234932841418,-17.5402163697078,8.0575998239207,69.7199333451376,15.7840238399959,53.5547935061563,8.26932378203009,29.8798003018976,18.2737272970365,36.3680818778559,59.2283334469526,67.0474778091176,45.7616353463601,10.210255456559
348,-7.41808252132537,-17.1797375675859,8.0667374541929,69.5943847031518,15.6684753873973,54.2812004501336,8.28935739210264,29.8170547389914,18.3082532476385,36.5120587149121,59.2279926116018,67.0521008369644,45.8748129914271,10.4433135341267
349,-7.62340557024938,-16.811392050675,8.04204039429185,69.4731273735163,15.5774539558182,55.0967313219723,8.31968854919719,29.7433469175211,18.326347971146,36.6796390824868,59.227416794747,67.0583245190188,45.9945938475803,10.710911005007
350,-7.85038385072095,-16.4426528227563,7.98753245294051,69.3551631254254,15.5143532028143,56.0049760104698,8.35857671513845,29.6592408077253,18.3205453677214,36.8630944647952,59.226223077407,67.0670673412488,46.1263616247785,11.0123855449306
351,-8.09849922527091,-16.0809928876111,7.90723743886186,69.2396265570751,15.4815262029453,57.0049270394864,8.40428135175115,29.5651777483158,18.2833793375267,37.0555679885151,59.223956892633,67.0792477896222,46.2755000329805,11.3470748296282
352,-8.36723355643018,-15.7338852490206,7.80517916077893,69.1256522666611,15.481326030771,58.0771874731342,8.45506192085997,29.4615990780041,18.2060032777876,37.2536893501741,59.220516995159,67.0960752411154,46.447392782145,11.7143165348306
353,-8.65606870672958,-15.4088029107661,7.68538142741465,69.0123748523793,15.5161057608513,59.1977630105878,8.50917788428961,29.3489461355021,18.0740485739821,37.4549598887621,59.2172154264495,67.1199226367381,46.6474235822308,12.1134483362685
354,-8.96448653870001,-15.1132188766288,7.55186804749206,68.8989289124254,15.588218467746,60.3426593510222,8.56488870386483,29.2276602595216,17.8717661086516,37.6568809432694,59.215717549652,67.1534538085086,46.8809761431968,12.5438079096725
355,-9.29196891487233,-14.85460615039,7.40866282973411,68.7844490449954,15.7000172260148,61.4878821936122,8.62019391645735,29.0981827887742,17.5834067643373,37.856953852686,59.2176887279136,67.1993325884448,47.1534341750017,13.0047329307736
356,-9.63799769777743,-14.6386988543624,7.25978958286379,68.6680698482849,15.8538551102176,62.6094372375325,8.67205335912708,28.9609550619717,17.1932214235807,38.0526799560018,59.2246341592008,67.2602228085651,47.4701813876043,13.4937727622703
357,-10.0009515354549,-14.4642755849839,7.10845137177106,68.5489259204899,16.0520851949141,63.6833301819581,8.71716694398098,28.8164184178258,16.6854609689229,38.2415605922071,59.2374183807562,67.3387883008875,47.8339246559385,14.001323514734
358,-10.3747962179788,-14.3283760572241,6.9545682860136,68.4262434440398,16.2970605546642,64.6855667260637,8.75223458312605,28.6650141950483,16.0443762829053,38.4210971002918,59.2567457646412,67.4376928974303,48.2366635148382,14.5159929857038
359,-10.7523943209324,-14.2280399860525,6.79723967131607,68.2996149382996,16.5893245930213,65.5921525690241,8.77395618866919,28.5071602286696,15.2644441229705,38.588790819246,59.2833206829175,67.5582297676161,48.6677206641123,15.0263889727188
360,-11.1266084198983,-14.1603070864384,6.6355648734031,68.1687245068675,16.9221820295138,66.3845774959776,8.77903167271738,28.3431803389948,14.3810447461662,38.7427106119378,59.3184922811204,67.6962094304864,49.1164188035699,15.5211192733184
361,-11.4903010904597,-14.1222170733514,6.46864323799937,68.033256253342,17.2871279126636,67.0662676359159,8.76416094737758,28.1733748426478,13.4397842844414,38.8831954367471,59.3661887986801,67.8460717424871,49.5720806330198,15.9887916850417
362,-11.8363349081994,-14.1108096617609,6.29557411082949,67.8928942813218,17.6756572909927,67.6461332037942,8.72604392475677,27.9980440562523,12.4862688697451,39.0111517759316,59.4309832485006,68.0022565600641,50.0240288522712,16.4180140054279
363,-12.1575724487004,-14.1231245666364,6.11545683761812,67.7473226944052,18.0792652130231,68.1330844145678,8.66138051696191,27.8174882964322,11.5661046340265,39.1274861117495,59.5050772981009,68.1592037396635,50.461586161133,16.7973940320163
364,-12.4468762875455,-14.1562015029473,5.92739076408994,67.5962255961907,18.4894467272767,68.5360314831917,8.56794862944167,27.6320078798113,10.7248977092343,39.2331049264584,59.531187233462,68.3113531377312,50.8740752594141,17.1183443147494
365,-12.6971090003179,-14.2065248632169,5.73047523596954,67.4392870902769,18.8976968822756,68.8638846246211,8.44783814101164,27.4419031230134,9.99967022303334,39.3289147023162,59.4396579951797,68.4531446107131,51.2508188469236,17.3834964131835
366,-12.9011331626002,-14.2683577501836,5.52443055148839,67.2761912802621,19.2955107265417,69.1255540538113,8.30421692382926,27.2474743426624,9.39310828595023,39.415821921581,59.1608345238502,68.5800535282815,51.583324560305,17.5982866392782
367,-13.0545282582956,-14.3354079441393,5.31146081890511,67.1066222697449,19.674383308597,69.3299499857173,8.14025285005178,27.049021855382,8.89931400422723,39.4947330665104,58.6409732136756,68.6916973130135,51.8718397835405,17.768151304993
368,-13.1637414045867,-14.4013832253762,5.09439109898501,66.9306067533909,20.0270177736554,69.4859826352943,7.95911379183661,26.8468364283308,8.51238948410663,39.5665546193625,57.8899762732825,68.7887289007124,52.1187968374469,17.8985267222876
369,-13.2379366269765,-14.4599913741864,4.87604645249352,66.7495417901337,20.3509496536979,69.6025622174976,7.7639676213411,26.6411706308064,8.22643683183068,39.632193062395,56.933657364904,68.8718012271818,52.3266280428411,17.9948492031216
370,-13.2862779509676,-14.504940170862,4.65925194019599,66.5651670299743,20.6449225773976,69.686511787054,7.55798221072256,26.4322674826409,8.03555815364166,39.6924811660841,55.7978301507726,68.9415672282249,52.4977657205398,18.0625550594545
371,-13.3179294020628,-14.5299373956951,4.44683262285779,66.3792221229135,20.9076801734275,69.7363057577764,7.34432543213838,26.2203700036669,7.93240477704025,39.7479568537789,54.5328498543143,68.9986798396452,52.6346421913598,18.1070806032461
372,-13.3420550057649,-14.5286908289778,4.24161356124433,66.1934467189521,21.1379660704605,69.7483313832498,7.12616515774587,26.0057212137165,7.90382491456092,39.7990843370467,53.2872379437259,69.0437919972461,52.739689776118,18.1338621464558
373,-13.3678187875768,-14.4949082510022,4.04641981612093,66.0095804680911,21.3345238971696,69.7189759170589,6.90666925970246,25.788564132622,7.93521599999656,39.8463278274549,52.2340574483974,69.0775985095098,52.8153407956311,18.1477056612415
374,-13.4043847730011,-14.4222974420604,3.86407644825303,65.8293630203312,21.4960972822278,69.6446266127885,6.68869363584669,25.5691417802158,8.01197546714006,39.8901515365706,51.5049880055467,69.1009616756339,52.8640275707159,18.150895760554
375,-13.4609169875407,-14.3068402906155,3.69740851840599,65.6545340256734,21.6214298543082,69.5216707240234,6.47384628674206,25.34769717633,8.11950074978434,39.9310196759614,51.066175683705,69.114785667495,52.8881824221893,18.1450867175423
376,-13.5444593181857,-14.1536151178149,3.54889047033923,65.4868331341184,21.7092652420836,69.3464955043482,6.26342323863349,25.1244733407971,8.24318928172226,39.9693964571944,50.8423831592315,69.1199746569696,52.8904088944227,18.1319328053554
377,-13.6535750978761,-13.9699743529772,3.41959427978841,65.3277549769068,21.758347074227,69.1154882073479,6.05872051776569,24.8986033392575,8.36843849674676,40.0057460918371,50.7583731084855,69.1174328159342,52.8739954260065,18.1130882971424
378,-13.7847075210391,-13.7632704254207,3.31024130548327,65.177814110238,21.7676610117602,68.825036086607,5.8610341503835,24.664780420585,8.4830961592698,40.0405327914566,50.748010107067,69.1080643162653,52.8424016790856,18.0902074660522
379,-13.934299782102,-13.540855764464,3.22155290615356,65.0372800715512,21.7371608450994,68.4730078821491,5.67166016273171,24.4165878794612,8.5848113561799,40.0741890603844,50.7815663275392,69.0927733298393,52.7990873158049,18.0649445852338
380,-14.0987950754922,-13.3100827994254,3.15425044052895,64.9064223982854,21.6670423970096,68.0631982797516,5.49189458105514,24.1476090105681,8.67368350498467,40.1070205740077,50.8384158417057,69.0718593290581,52.7475119983096,18.0389539278364
381,-14.2746365956369,-13.0783039596235,3.10905526733921,64.7855106278797,21.5575014902556,67.6008834516308,5.32303343159855,23.8514271085875,8.74981202319173,40.1393013004776,50.8979327213705,69.0432029884235,52.6911353887445,18.0138897670088
382,-14.4582675369635,-12.8528716743768,3.08668874531406,64.6748142977734,21.4087339476025,67.0913395700027,5.16637274060679,23.5216254682014,8.81329632830867,40.1713052079452,50.9434766370984,69.0040802829628,52.6334171492547,17.9911706551853
383,-14.6461310938992,-12.6411383730036,3.08787223318321,64.5746029454054,21.2209355918152,66.5398428070835,5.02292021582083,23.1517873840915,8.8642358378431,40.2033062645619,50.9743496544988,68.9517671877032,52.5778169419851,17.9712722619409
384,-14.8346704608713,-12.4491744445379,3.11332708967641,64.4851461082149,20.9943022456586,65.9516693350893,4.89253029096644,22.7354961509398,8.90306155534159,40.2355784384787,50.9938394379421,68.8835396776718,52.5277944290807,17.9544345361358
385,-15.0203288323071,-12.2779221168756,3.16307848313713,64.406713323641,20.7290297318977,65.3320953262363,4.77476908126566,22.266335063428,8.93153082850647,40.2683956978468,51.0050076745962,68.7966737278959,52.4858573973108,17.9408974266304
386,-15.1993780394031,-12.1270415776279,3.23436682036419,64.3395741291228,20.4253138732974,64.6863969527407,4.66920270194042,21.737887416238,8.95173259107906,40.3020320108175,51.0100121428182,68.6884453134027,52.4507061319413,17.9309008822846
387,-15.3674044604317,-11.996193014406,3.32373631777003,64.2826903553942,20.0845993381468,64.0198503868185,4.57539726821275,21.1476665320967,8.96575577680064,40.3367613455418,51.0107846437625,68.5575816319541,52.4200890428626,17.9246848519589
388,-15.5198231104345,-11.8850366148213,3.42773119176722,64.2297930063683,19.7133261768313,63.337731800686,4.49291889530465,20.5089058459099,8.97568931941247,40.3728576701711,51.0092569785835,68.4086147722509,52.3917545399649,17.9224892845133
389,-15.6520490044533,-11.7932325664851,3.54289565876829,64.173305379253,19.3191832852601,62.6460646351284,4.42133369843808,19.8387688206286,8.98362215265588,40.4094021499487,51.0070839757776,68.2475280457287,52.3634510331384,17.9245541288082
390,-15.7594971575296,-11.7204410570085,3.66577393518575,64.1056507712561,18.9098595593429,61.9538614052086,4.36020779283502,19.1544189192037,8.99084874249153,40.4407047384872,51.0048125732085,68.0803047638231,52.3329269322735,17.9311193337038
391,-15.837582584705,-11.666322274003,3.79291023743213,64.0192524795854,18.493043894989,61.2708818945582,4.30910729371746,18.4730196045861,8.99548568375757,40.4598825864915,51.0027127360818,67.9129282379698,52.2979306472605,17.9423790020296
392,-15.8817203010212,-11.6305364050797,3.92084878191997,63.9065338014489,18.0764251881078,60.6068858868092,4.26759831630742,17.8117343397267,8.99485510351163,40.4600528446664,51.001054429603,67.7513817796043,52.2562105879895,17.9583438524933
393,-15.8873253215198,-11.6127436378501,4.04613378506179,63.7599180340544,17.6676923346088,59.9716331655934,4.23517731271164,17.1877265875763,8.98627912881121,40.4343326637169,51.0000367558082,67.6016487001623,52.2055151643509,17.9789787577719
394,-15.8498126612424,-11.6120901587805,4.16530946327013,63.5718284746098,17.2745342304014,59.3748835145426,4.21106208257591,16.6181598110859,8.96707988671394,40.3758391943477,50.9995753640547,67.4685716766699,52.1435927862349,18.0042485905422
395,-15.7662708090186,-11.6256661497593,4.27537314477139,63.334688420323,16.9046397713951,58.8263967172888,4.19440076243085,16.1201974732064,8.93457950427737,40.2776895872638,50.9995150405302,67.3524308485153,52.068156295135,18.0341182234813
396,-15.6404821488298,-11.6500477915297,4.37513460504785,63.0437808843605,16.5656978534992,58.3359325574639,4.18434148880699,15.7069959432466,8.88610010855904,40.13300099317,50.9997372716148,67.2523657206776,51.9767762589568,18.0685525292661
397,-15.4779025384453,-11.6818112648352,4.46385673139556,62.7058277437245,16.2633733818615,57.9132508186996,4.18003239823493,15.375683215947,8.81947997781729,39.9348905627711,51.0002703444587,67.1675157981357,51.8669876772094,18.1075163805736
398,-15.2839878356343,-11.7175327504193,4.54080241111068,62.330410591376,15.9952352985827,57.5648843085345,4.18062162724526,15.1193801924059,8.73462199511338,39.6780258943964,51.0011792464042,67.0970205858684,51.7363255494015,18.1509746500808
399,-15.0641938981663,-11.7537884290253,4.60523453148929,61.9271110202757,15.7568285550015,57.2844579301333,4.18525731236855,14.9312077737217,8.63194519470935,39.3632763768719,51.0025289647939,67.0400195888548,51.5823248750421,18.1988922104647
400,-14.8239765838107,-11.7871544813966,4.65641597982754,61.5055106233845,15.543698102457,57.0623696105676,4.19308759013538,14.8042868609929,8.51186861086715,38.9930618466481,51.0042609416551,66.9956523120736,51.40252065364,18.2505190454158
401,-14.5687917503365,-11.8142070882768,4.69360964342157,61.0751909936634,15.351388892288,56.8890172769088,4.20326059707634,14.7317383553178,8.37481127784886,38.5698021401754,51.0058224377547,66.9630120963841,51.1944478847042,18.3022455826794
402,-14.3040952555134,-11.8315224304091,4.71607840956746,60.6457337240731,15.1754458758334,56.7547988562283,4.21469336800049,14.7066831577949,8.22119222991647,38.0959170939042,51.0065371685444,66.9410076261664,50.9556415677435,18.3497473610141
403,-14.0353429571104,-11.836533672632,4.72308516556135,60.2267204075747,15.0114140044321,56.6501122755977,4.2253785308307,14.7222421695225,8.05255917395442,37.573826544285,51.005728849476,66.928501421681,50.6836367022669,18.3886999191788
404,-13.7679907128971,-11.8301019161637,4.71408091647323,59.8277326371289,14.8548382294231,56.5653554620883,4.2330776117684,14.7715362915989,7.87497450733692,37.0059503277682,51.0025925406744,66.9243560031882,50.3776040250884,18.4147787959322
405,-13.506983690562,-11.8139452463172,4.68926913846853,59.4583520056967,14.7012635021452,56.4909263427716,4.23555213701499,14.8476864251227,7.69562930006067,36.3947082808041,50.9958086809578,66.9274338909486,50.0432572222433,18.4236595300332
406,-13.2552242974711,-11.7897817484058,4.64904142548659,59.125573824354,14.5470360974919,56.4172228447191,4.23056363277185,14.9441620340013,7.52171462212231,35.7425202398434,50.9839290538173,66.9365976052225,49.6879457170721,18.4110176602404
407,-13.0151042509098,-11.7593295077424,4.59378937146675,58.8260482766369,14.391707584575,56.3346428950023,4.21587362524038,15.0558268333784,7.36042154351847,35.0518060413362,50.9658183784177,66.9507096662703,49.319018932915,18.3725287253126
408,-12.7890152681634,-11.7243066096402,4.52390457034829,58.5538392641966,14.2356308560609,56.2359502175954,4.18924364062195,15.1778931012072,7.21894113424584,34.3257572600903,50.9415931166173,66.9686325943526,48.9438262931128,18.3038682640087
409,-12.5793490665173,-11.6864311394124,4.43977861607056,58.3030106886842,14.0791588046157,56.1233717240848,4.14843520511801,15.3055731154404,7.10307529388337,33.5706524243417,50.9116826659477,66.9896039797261,48.5697172210057,18.1996522573524
410,-12.3884973632567,-11.647421182372,4.34180310257288,58.0676264517511,13.922644322906,56.0015001229597,4.09120984492988,15.4340791540309,7.01306924033919,32.7935418006836,50.8765164239407,67.014361692634,48.2040411399342,18.0502584554273
411,-12.2188518756671,-11.6089948238321,4.23036962379455,57.8417504550482,13.7664403035981,55.8749281227091,4.01595799787912,15.5586234949318,6.94777902110375,32.0014756557092,50.8421319616694,67.0440186733157,47.8541474732388,17.8450050505822
412,-12.0728043210337,-11.572870149106,4.10586977367493,57.619446600227,13.6108996393582,55.7482484318223,3.92358574826764,15.6744184160959,6.90606068366748,31.2015042560117,50.8369995443727,67.0796878620108,47.52738564426,17.5732102351656
413,-11.9527464166419,-11.5405248442736,3.96869514615329,57.3947787889383,13.4563752228527,55.6260537587884,3.81562809201755,15.7766761954762,6.88677027552085,30.4006778681843,50.8951976108309,67.1224821989587,47.231105076338,17.2241922015263
414,-11.8601920167543,-11.5124749984828,3.81987325519318,57.1618109228336,13.3032199467481,55.5129368120966,3.69362002505091,15.8606091110255,6.88876384415426,29.6060467588203,51.0508045998243,67.1735146243991,46.970687182588,16.7872691420129
415,-11.7931435235429,-11.4889963016483,3.66297529485496,56.9166640263205,13.1517867037105,55.4134903002361,3.5590965432898,15.9226531391404,6.9108974370582,28.8246611945128,51.3334089620081,67.2338980785713,46.743641335222,16.251759248974
416,-11.7487254761568,-11.4703644436849,3.50220837922316,56.6636876148333,13.0025941708752,55.332306931696,3.41359264265624,15.9641390499916,6.95288673023688,28.0635714418551,51.7546391955378,67.304072731605,46.5455088962266,15.6069807147585
417,-11.7240624137452,-11.4568551145074,3.34177962238232,56.4092883265625,12.8568241632519,55.2729748669268,3.25864331907234,15.9876213121932,7.01788591374982,27.329294292909,52.3216338104434,67.3817876731898,46.3718312275886,14.8474371414151
418,-11.7162788754573,-11.4487440040306,3.18589613841697,56.159872799699,12.7158242803196,55.2350640742233,3.09578356846016,15.9956543943595,7.10990880617032,26.6262126416117,53.0259637274867,67.4641192229055,46.2181496912946,13.9883737697941
419,-11.7224994004424,-11.4463068021693,3.03876504141169,55.9218476724335,12.5809421215568,55.2171399738418,2.92654838674177,15.9907927651048,7.23296922607173,25.9581759073687,53.7969295103549,67.5481437003317,46.0800056493312,13.050221250446
